Year,Round,Race Name,Lap Number,Driver ID,Position,Lap Time
2019,1,Australian Grand Prix,1,bottas,1,1:33.813
2019,1,Australian Grand Prix,1,hamilton,2,1:34.887
2019,1,Australian Grand Prix,1,vettel,3,1:35.626
2019,1,Australian Grand Prix,1,max_verstappen,4,1:36.291
2019,1,Australian Grand Prix,1,leclerc,5,1:37.042
2019,1,Australian Grand Prix,1,kevin_magnussen,6,1:38.243
2019,1,Australian Grand Prix,1,grosjean,7,1:39.116
2019,1,Australian Grand Prix,1,hulkenberg,8,1:39.692
2019,1,Australian Grand Prix,1,raikkonen,9,1:40.507
2019,1,Australian Grand Prix,1,norris,10,1:41.117
2019,1,Australian Grand Prix,1,albon,11,1:41.759
2019,1,Australian Grand Prix,1,perez,12,1:42.296
2019,1,Australian Grand Prix,1,stroll,13,1:42.777
2019,1,Australian Grand Prix,1,sainz,14,1:43.203
2019,1,Australian Grand Prix,1,kvyat,15,1:43.893
2019,1,Australian Grand Prix,1,giovinazzi,16,1:44.675
2019,1,Australian Grand Prix,1,gasly,17,1:45.008
2019,1,Australian Grand Prix,1,russell,18,1:46.033
2019,1,Australian Grand Prix,1,kubica,19,2:26.128
2019,1,Australian Grand Prix,1,ricciardo,20,2:28.213
2019,1,Australian Grand Prix,2,bottas,1,1:29.662
2019,1,Australian Grand Prix,2,hamilton,2,1:29.759
2019,1,Australian Grand Prix,2,vettel,3,1:30.095
2019,1,Australian Grand Prix,2,max_verstappen,4,1:30.053
2019,1,Australian Grand Prix,2,leclerc,5,1:30.636
2019,1,Australian Grand Prix,2,kevin_magnussen,6,1:30.912
2019,1,Australian Grand Prix,2,grosjean,7,1:31.050
2019,1,Australian Grand Prix,2,hulkenberg,8,1:31.205
2019,1,Australian Grand Prix,2,raikkonen,9,1:31.184
2019,1,Australian Grand Prix,2,norris,10,1:31.414
2019,1,Australian Grand Prix,2,albon,11,1:31.716
2019,1,Australian Grand Prix,2,perez,12,1:31.970
2019,1,Australian Grand Prix,2,stroll,13,1:32.014
2019,1,Australian Grand Prix,2,sainz,14,1:32.340
2019,1,Australian Grand Prix,2,kvyat,15,1:32.335
2019,1,Australian Grand Prix,2,gasly,16,1:31.585
2019,1,Australian Grand Prix,2,giovinazzi,17,1:33.661
2019,1,Australian Grand Prix,2,russell,18,1:33.355
2019,1,Australian Grand Prix,2,kubica,19,1:39.740
2019,1,Australian Grand Prix,2,ricciardo,20,1:38.185
2019,1,Australian Grand Prix,3,bottas,1,1:29.246
2019,1,Australian Grand Prix,3,hamilton,2,1:29.332
2019,1,Australian Grand Prix,3,vettel,3,1:29.371
2019,1,Australian Grand Prix,3,max_verstappen,4,1:29.370
2019,1,Australian Grand Prix,3,leclerc,5,1:30.033
2019,1,Australian Grand Prix,3,kevin_magnussen,6,1:30.713
2019,1,Australian Grand Prix,3,grosjean,7,1:30.730
2019,1,Australian Grand Prix,3,hulkenberg,8,1:30.699
2019,1,Australian Grand Prix,3,raikkonen,9,1:30.928
2019,1,Australian Grand Prix,3,norris,10,1:31.043
2019,1,Australian Grand Prix,3,albon,11,1:31.357
2019,1,Australian Grand Prix,3,perez,12,1:31.356
2019,1,Australian Grand Prix,3,stroll,13,1:31.558
2019,1,Australian Grand Prix,3,sainz,14,1:31.467
2019,1,Australian Grand Prix,3,kvyat,15,1:31.493
2019,1,Australian Grand Prix,3,gasly,16,1:31.406
2019,1,Australian Grand Prix,3,giovinazzi,17,1:32.742
2019,1,Australian Grand Prix,3,russell,18,1:32.781
2019,1,Australian Grand Prix,3,kubica,19,1:32.317
2019,1,Australian Grand Prix,3,ricciardo,20,1:32.091
2019,1,Australian Grand Prix,4,bottas,1,1:28.641
2019,1,Australian Grand Prix,4,hamilton,2,1:28.804
2019,1,Australian Grand Prix,4,vettel,3,1:29.124
2019,1,Australian Grand Prix,4,max_verstappen,4,1:29.301
2019,1,Australian Grand Prix,4,leclerc,5,1:29.387
2019,1,Australian Grand Prix,4,kevin_magnussen,6,1:30.379
2019,1,Australian Grand Prix,4,grosjean,7,1:30.707
2019,1,Australian Grand Prix,4,hulkenberg,8,1:30.687
2019,1,Australian Grand Prix,4,raikkonen,9,1:30.596
2019,1,Australian Grand Prix,4,norris,10,1:31.190
2019,1,Australian Grand Prix,4,albon,11,1:31.421
2019,1,Australian Grand Prix,4,perez,12,1:31.743
2019,1,Australian Grand Prix,4,stroll,13,1:31.612
2019,1,Australian Grand Prix,4,sainz,14,1:31.696
2019,1,Australian Grand Prix,4,kvyat,15,1:31.654
2019,1,Australian Grand Prix,4,gasly,16,1:32.361
2019,1,Australian Grand Prix,4,giovinazzi,17,1:32.091
2019,1,Australian Grand Prix,4,russell,18,1:32.743
2019,1,Australian Grand Prix,4,ricciardo,19,1:30.480
2019,1,Australian Grand Prix,4,kubica,20,1:33.683
2019,1,Australian Grand Prix,5,bottas,1,1:28.759
2019,1,Australian Grand Prix,5,hamilton,2,1:28.914
2019,1,Australian Grand Prix,5,vettel,3,1:29.310
2019,1,Australian Grand Prix,5,max_verstappen,4,1:29.723
2019,1,Australian Grand Prix,5,leclerc,5,1:29.579
2019,1,Australian Grand Prix,5,kevin_magnussen,6,1:30.166
2019,1,Australian Grand Prix,5,grosjean,7,1:30.391
2019,1,Australian Grand Prix,5,hulkenberg,8,1:30.655
2019,1,Australian Grand Prix,5,raikkonen,9,1:30.765
2019,1,Australian Grand Prix,5,norris,10,1:31.060
2019,1,Australian Grand Prix,5,albon,11,1:30.884
2019,1,Australian Grand Prix,5,perez,12,1:31.400
2019,1,Australian Grand Prix,5,stroll,13,1:31.545
2019,1,Australian Grand Prix,5,sainz,14,1:31.698
2019,1,Australian Grand Prix,5,kvyat,15,1:31.726
2019,1,Australian Grand Prix,5,gasly,16,1:31.171
2019,1,Australian Grand Prix,5,giovinazzi,17,1:31.988
2019,1,Australian Grand Prix,5,russell,18,1:32.944
2019,1,Australian Grand Prix,5,ricciardo,19,1:30.631
2019,1,Australian Grand Prix,5,kubica,20,1:33.218
2019,2,Bahrain Grand Prix,1,vettel,1,1:37.542
2019,2,Bahrain Grand Prix,1,bottas,2,1:38.944
2019,2,Bahrain Grand Prix,1,leclerc,3,1:39.466
2019,2,Bahrain Grand Prix,1,hamilton,4,1:39.941
2019,2,Bahrain Grand Prix,1,max_verstappen,5,1:41.170
2019,2,Bahrain Grand Prix,1,sainz,6,1:41.786
2019,2,Bahrain Grand Prix,1,kevin_magnussen,7,1:42.541
2019,2,Bahrain Grand Prix,1,raikkonen,8,1:43.097
2019,2,Bahrain Grand Prix,1,ricciardo,9,1:43.535
2019,2,Bahrain Grand Prix,1,perez,10,1:44.180
2019,2,Bahrain Grand Prix,1,hulkenberg,11,1:44.549
2019,2,Bahrain Grand Prix,1,gasly,12,1:45.321
2019,2,Bahrain Grand Prix,1,albon,13,1:46.029
2019,2,Bahrain Grand Prix,1,norris,14,1:46.113
2019,2,Bahrain Grand Prix,1,giovinazzi,15,1:46.412
2019,2,Bahrain Grand Prix,1,kvyat,16,1:46.565
2019,2,Bahrain Grand Prix,1,kubica,17,1:47.298
2019,2,Bahrain Grand Prix,1,russell,18,1:47.726
2019,2,Bahrain Grand Prix,1,stroll,19,2:12.920
2019,2,Bahrain Grand Prix,1,grosjean,20,2:19.964
2019,2,Bahrain Grand Prix,2,vettel,1,1:36.605
2019,2,Bahrain Grand Prix,2,leclerc,2,1:36.602
2019,2,Bahrain Grand Prix,2,hamilton,3,1:37.993
2019,2,Bahrain Grand Prix,2,bottas,4,1:40.173
2019,2,Bahrain Grand Prix,2,max_verstappen,5,1:38.718
2019,2,Bahrain Grand Prix,2,sainz,6,1:38.869
2019,2,Bahrain Grand Prix,2,kevin_magnussen,7,1:38.870
2019,2,Bahrain Grand Prix,2,raikkonen,8,1:38.792
2019,2,Bahrain Grand Prix,2,ricciardo,9,1:38.949
2019,2,Bahrain Grand Prix,2,perez,10,1:38.832
2019,2,Bahrain Grand Prix,2,hulkenberg,11,1:38.850
2019,2,Bahrain Grand Prix,2,gasly,12,1:39.116
2019,2,Bahrain Grand Prix,2,norris,13,1:38.754
2019,2,Bahrain Grand Prix,2,albon,14,1:39.710
2019,2,Bahrain Grand Prix,2,kvyat,15,1:39.828
2019,2,Bahrain Grand Prix,2,giovinazzi,16,1:40.452
2019,2,Bahrain Grand Prix,2,kubica,17,1:41.041
2019,2,Bahrain Grand Prix,2,russell,18,1:40.752
2019,2,Bahrain Grand Prix,2,stroll,19,2:07.111
2019,2,Bahrain Grand Prix,2,grosjean,20,2:05.015
2019,2,Bahrain Grand Prix,3,vettel,1,1:36.961
2019,2,Bahrain Grand Prix,3,leclerc,2,1:36.383
2019,2,Bahrain Grand Prix,3,hamilton,3,1:36.759
2019,2,Bahrain Grand Prix,3,bottas,4,1:38.041
2019,2,Bahrain Grand Prix,3,max_verstappen,5,1:38.747
2019,2,Bahrain Grand Prix,3,sainz,6,1:38.570
2019,2,Bahrain Grand Prix,3,kevin_magnussen,7,1:38.828
2019,2,Bahrain Grand Prix,3,raikkonen,8,1:38.882
2019,2,Bahrain Grand Prix,3,ricciardo,9,1:38.702
2019,2,Bahrain Grand Prix,3,perez,10,1:38.951
2019,2,Bahrain Grand Prix,3,hulkenberg,11,1:39.065
2019,2,Bahrain Grand Prix,3,gasly,12,1:38.794
2019,2,Bahrain Grand Prix,3,norris,13,1:38.879
2019,2,Bahrain Grand Prix,3,albon,14,1:38.555
2019,2,Bahrain Grand Prix,3,kvyat,15,1:38.770
2019,2,Bahrain Grand Prix,3,giovinazzi,16,1:38.727
2019,2,Bahrain Grand Prix,3,kubica,17,1:40.375
2019,2,Bahrain Grand Prix,3,russell,18,1:40.776
2019,2,Bahrain Grand Prix,3,stroll,19,1:37.816
2019,2,Bahrain Grand Prix,3,grosjean,20,1:37.262
2019,2,Bahrain Grand Prix,4,vettel,1,1:37.329
2019,2,Bahrain Grand Prix,4,leclerc,2,1:36.874
2019,2,Bahrain Grand Prix,4,hamilton,3,1:37.569
2019,2,Bahrain Grand Prix,4,bottas,4,1:38.212
2019,2,Bahrain Grand Prix,4,max_verstappen,5,1:38.408
2019,2,Bahrain Grand Prix,4,kevin_magnussen,6,1:39.104
2019,2,Bahrain Grand Prix,4,ricciardo,7,1:38.942
2019,2,Bahrain Grand Prix,4,raikkonen,8,1:40.218
2019,2,Bahrain Grand Prix,4,hulkenberg,9,1:39.698
2019,2,Bahrain Grand Prix,4,perez,10,1:40.747
2019,2,Bahrain Grand Prix,4,gasly,11,1:40.003
2019,2,Bahrain Grand Prix,4,norris,12,1:40.041
2019,2,Bahrain Grand Prix,4,albon,13,1:39.832
2019,2,Bahrain Grand Prix,4,kvyat,14,1:39.401
2019,2,Bahrain Grand Prix,4,giovinazzi,15,1:39.401
2019,2,Bahrain Grand Prix,4,russell,16,1:40.420
2019,2,Bahrain Grand Prix,4,kubica,17,1:41.838
2019,2,Bahrain Grand Prix,4,sainz,18,2:15.038
2019,2,Bahrain Grand Prix,4,stroll,19,1:38.329
2019,2,Bahrain Grand Prix,4,grosjean,20,1:37.953
2019,2,Bahrain Grand Prix,5,vettel,1,1:37.554
2019,2,Bahrain Grand Prix,5,leclerc,2,1:37.214
2019,2,Bahrain Grand Prix,5,hamilton,3,1:36.967
2019,2,Bahrain Grand Prix,5,bottas,4,1:37.905
2019,2,Bahrain Grand Prix,5,max_verstappen,5,1:37.871
2019,2,Bahrain Grand Prix,5,kevin_magnussen,6,1:38.917
2019,2,Bahrain Grand Prix,5,ricciardo,7,1:38.580
2019,2,Bahrain Grand Prix,5,raikkonen,8,1:38.460
2019,2,Bahrain Grand Prix,5,hulkenberg,9,1:38.139
2019,2,Bahrain Grand Prix,5,perez,10,1:38.503
2019,2,Bahrain Grand Prix,5,gasly,11,1:38.574
2019,2,Bahrain Grand Prix,5,norris,12,1:38.588
2019,2,Bahrain Grand Prix,5,albon,13,1:39.142
2019,2,Bahrain Grand Prix,5,kvyat,14,1:39.400
2019,2,Bahrain Grand Prix,5,giovinazzi,15,1:39.456
2019,2,Bahrain Grand Prix,5,russell,16,1:39.938
2019,2,Bahrain Grand Prix,5,kubica,17,1:39.958
2019,2,Bahrain Grand Prix,5,stroll,18,1:37.916
2019,2,Bahrain Grand Prix,5,grosjean,19,1:38.403
2019,2,Bahrain Grand Prix,5,sainz,20,2:18.084
2019,3,Chinese Grand Prix,1,hamilton,1,1:46.407
2019,3,Chinese Grand Prix,1,bottas,2,1:48.391
2019,3,Chinese Grand Prix,1,leclerc,3,1:50.061
2019,3,Chinese Grand Prix,1,vettel,4,1:50.733
2019,3,Chinese Grand Prix,1,max_verstappen,5,1:52.744
2019,3,Chinese Grand Prix,1,gasly,6,1:54.122
2019,3,Chinese Grand Prix,1,ricciardo,7,1:56.770
2019,3,Chinese Grand Prix,1,perez,8,1:57.998
2019,3,Chinese Grand Prix,1,hulkenberg,9,1:59.160
2019,3,Chinese Grand Prix,1,grosjean,10,1:59.725
2019,3,Chinese Grand Prix,1,kevin_magnussen,11,2:00.389
2019,3,Chinese Grand Prix,1,raikkonen,12,2:01.546
2019,3,Chinese Grand Prix,1,stroll,13,2:02.994
2019,3,Chinese Grand Prix,1,giovinazzi,14,2:04.095
2019,3,Chinese Grand Prix,1,russell,15,2:04.734
2019,3,Chinese Grand Prix,1,kubica,16,2:05.409
2019,3,Chinese Grand Prix,1,kvyat,17,2:06.639
2019,3,Chinese Grand Prix,1,albon,18,2:08.468
2019,3,Chinese Grand Prix,1,sainz,19,2:11.900
2019,3,Chinese Grand Prix,1,norris,20,2:18.254
2019,3,Chinese Grand Prix,2,hamilton,1,1:48.693
2019,3,Chinese Grand Prix,2,bottas,2,1:47.756
2019,3,Chinese Grand Prix,2,leclerc,3,1:47.918
2019,3,Chinese Grand Prix,2,vettel,4,1:47.915
2019,3,Chinese Grand Prix,2,max_verstappen,5,1:47.324
2019,3,Chinese Grand Prix,2,gasly,6,1:47.409
2019,3,Chinese Grand Prix,2,ricciardo,7,1:47.265
2019,3,Chinese Grand Prix,2,perez,8,1:47.379
2019,3,Chinese Grand Prix,2,hulkenberg,9,1:46.640
2019,3,Chinese Grand Prix,2,grosjean,10,1:46.810
2019,3,Chinese Grand Prix,2,kevin_magnussen,11,1:46.985
2019,3,Chinese Grand Prix,2,raikkonen,12,1:46.190
2019,3,Chinese Grand Prix,2,stroll,13,1:45.359
2019,3,Chinese Grand Prix,2,giovinazzi,14,1:44.793
2019,3,Chinese Grand Prix,2,russell,15,1:45.543
2019,3,Chinese Grand Prix,2,kvyat,16,1:44.240
2019,3,Chinese Grand Prix,2,kubica,17,1:46.228
2019,3,Chinese Grand Prix,2,albon,18,1:43.535
2019,3,Chinese Grand Prix,2,sainz,19,2:21.056
2019,3,Chinese Grand Prix,2,norris,20,2:26.586
2019,3,Chinese Grand Prix,3,hamilton,1,1:38.119
2019,3,Chinese Grand Prix,3,bottas,2,1:38.543
2019,3,Chinese Grand Prix,3,leclerc,3,1:38.637
2019,3,Chinese Grand Prix,3,vettel,4,1:38.643
2019,3,Chinese Grand Prix,3,max_verstappen,5,1:39.203
2019,3,Chinese Grand Prix,3,gasly,6,1:39.821
2019,3,Chinese Grand Prix,3,ricciardo,7,1:40.475
2019,3,Chinese Grand Prix,3,perez,8,1:40.612
2019,3,Chinese Grand Prix,3,hulkenberg,9,1:40.935
2019,3,Chinese Grand Prix,3,grosjean,10,1:41.198
2019,3,Chinese Grand Prix,3,raikkonen,11,1:40.931
2019,3,Chinese Grand Prix,3,kevin_magnussen,12,1:42.041
2019,3,Chinese Grand Prix,3,stroll,13,1:41.604
2019,3,Chinese Grand Prix,3,giovinazzi,14,1:42.096
2019,3,Chinese Grand Prix,3,kvyat,15,1:40.910
2019,3,Chinese Grand Prix,3,russell,16,1:42.357
2019,3,Chinese Grand Prix,3,albon,17,1:41.082
2019,3,Chinese Grand Prix,3,kubica,18,1:43.334
2019,3,Chinese Grand Prix,3,sainz,19,1:39.731
2019,3,Chinese Grand Prix,3,norris,20,1:39.921
2019,3,Chinese Grand Prix,4,hamilton,1,1:38.522
2019,3,Chinese Grand Prix,4,bottas,2,1:38.638
2019,3,Chinese Grand Prix,4,leclerc,3,1:38.849
2019,3,Chinese Grand Prix,4,vettel,4,1:38.892
2019,3,Chinese Grand Prix,4,max_verstappen,5,1:39.075
2019,3,Chinese Grand Prix,4,gasly,6,1:39.988
2019,3,Chinese Grand Prix,4,ricciardo,7,1:40.547
2019,3,Chinese Grand Prix,4,perez,8,1:40.377
2019,3,Chinese Grand Prix,4,hulkenberg,9,1:41.168
2019,3,Chinese Grand Prix,4,raikkonen,10,1:40.508
2019,3,Chinese Grand Prix,4,grosjean,11,1:42.272
2019,3,Chinese Grand Prix,4,kevin_magnussen,12,1:42.068
2019,3,Chinese Grand Prix,4,stroll,13,1:42.004
2019,3,Chinese Grand Prix,4,kvyat,14,1:40.651
2019,3,Chinese Grand Prix,4,giovinazzi,15,1:42.443
2019,3,Chinese Grand Prix,4,albon,16,1:40.795
2019,3,Chinese Grand Prix,4,russell,17,1:43.130
2019,3,Chinese Grand Prix,4,kubica,18,1:42.880
2019,3,Chinese Grand Prix,4,sainz,19,1:40.206
2019,3,Chinese Grand Prix,4,norris,20,1:40.193
2019,3,Chinese Grand Prix,5,hamilton,1,1:38.501
2019,3,Chinese Grand Prix,5,bottas,2,1:38.742
2019,3,Chinese Grand Prix,5,leclerc,3,1:38.970
2019,3,Chinese Grand Prix,5,vettel,4,1:38.976
2019,3,Chinese Grand Prix,5,max_verstappen,5,1:38.863
2019,3,Chinese Grand Prix,5,gasly,6,1:39.720
2019,3,Chinese Grand Prix,5,ricciardo,7,1:40.254
2019,3,Chinese Grand Prix,5,perez,8,1:40.277
2019,3,Chinese Grand Prix,5,hulkenberg,9,1:40.624
2019,3,Chinese Grand Prix,5,raikkonen,10,1:40.443
2019,3,Chinese Grand Prix,5,grosjean,11,1:41.440
2019,3,Chinese Grand Prix,5,kevin_magnussen,12,1:41.665
2019,3,Chinese Grand Prix,5,stroll,13,1:41.702
2019,3,Chinese Grand Prix,5,kvyat,14,1:41.846
2019,3,Chinese Grand Prix,5,albon,15,1:41.715
2019,3,Chinese Grand Prix,5,giovinazzi,16,1:42.604
2019,3,Chinese Grand Prix,5,russell,17,1:42.111
2019,3,Chinese Grand Prix,5,kubica,18,1:42.763
2019,3,Chinese Grand Prix,5,sainz,19,1:40.418
2019,3,Chinese Grand Prix,5,norris,20,1:40.526
2019,4,Azerbaijan Grand Prix,1,bottas,1,1:50.893
2019,4,Azerbaijan Grand Prix,1,hamilton,2,1:52.789
2019,4,Azerbaijan Grand Prix,1,vettel,3,1:53.543
2019,4,Azerbaijan Grand Prix,1,perez,4,1:54.440
2019,4,Azerbaijan Grand Prix,1,max_verstappen,5,1:55.904
2019,4,Azerbaijan Grand Prix,1,norris,6,1:55.962
2019,4,Azerbaijan Grand Prix,1,kvyat,7,1:57.033
2019,4,Azerbaijan Grand Prix,1,sainz,8,1:57.065
2019,4,Azerbaijan Grand Prix,1,ricciardo,9,1:58.555
2019,4,Azerbaijan Grand Prix,1,leclerc,10,1:59.143
2019,4,Azerbaijan Grand Prix,1,stroll,11,1:59.377
2019,4,Azerbaijan Grand Prix,1,albon,12,2:00.360
2019,4,Azerbaijan Grand Prix,1,kevin_magnussen,13,2:01.239
2019,4,Azerbaijan Grand Prix,1,hulkenberg,14,2:01.808
2019,4,Azerbaijan Grand Prix,1,giovinazzi,15,2:02.515
2019,4,Azerbaijan Grand Prix,1,grosjean,16,2:04.198
2019,4,Azerbaijan Grand Prix,1,raikkonen,17,2:05.201
2019,4,Azerbaijan Grand Prix,1,russell,18,2:06.697
2019,4,Azerbaijan Grand Prix,1,gasly,19,2:07.221
2019,4,Azerbaijan Grand Prix,1,kubica,20,2:07.477
2019,4,Azerbaijan Grand Prix,2,bottas,1,1:47.592
2019,4,Azerbaijan Grand Prix,2,hamilton,2,1:47.787
2019,4,Azerbaijan Grand Prix,2,vettel,3,1:49.704
2019,4,Azerbaijan Grand Prix,2,perez,4,1:50.157
2019,4,Azerbaijan Grand Prix,2,max_verstappen,5,1:49.238
2019,4,Azerbaijan Grand Prix,2,norris,6,1:50.771
2019,4,Azerbaijan Grand Prix,2,kvyat,7,1:50.837
2019,4,Azerbaijan Grand Prix,2,sainz,8,1:51.361
2019,4,Azerbaijan Grand Prix,2,ricciardo,9,1:50.773
2019,4,Azerbaijan Grand Prix,2,leclerc,10,1:50.287
2019,4,Azerbaijan Grand Prix,2,stroll,11,1:50.847
2019,4,Azerbaijan Grand Prix,2,albon,12,1:50.885
2019,4,Azerbaijan Grand Prix,2,kevin_magnussen,13,1:51.357
2019,4,Azerbaijan Grand Prix,2,hulkenberg,14,1:51.512
2019,4,Azerbaijan Grand Prix,2,giovinazzi,15,1:51.636
2019,4,Azerbaijan Grand Prix,2,grosjean,16,1:51.143
2019,4,Azerbaijan Grand Prix,2,raikkonen,17,1:50.729
2019,4,Azerbaijan Grand Prix,2,russell,18,1:53.565
2019,4,Azerbaijan Grand Prix,2,gasly,19,1:53.143
2019,4,Azerbaijan Grand Prix,2,kubica,20,1:53.879
2019,4,Azerbaijan Grand Prix,3,bottas,1,1:47.604
2019,4,Azerbaijan Grand Prix,3,hamilton,2,1:47.822
2019,4,Azerbaijan Grand Prix,3,vettel,3,1:49.032
2019,4,Azerbaijan Grand Prix,3,perez,4,1:49.689
2019,4,Azerbaijan Grand Prix,3,max_verstappen,5,1:49.552
2019,4,Azerbaijan Grand Prix,3,norris,6,1:50.172
2019,4,Azerbaijan Grand Prix,3,sainz,7,1:49.828
2019,4,Azerbaijan Grand Prix,3,kvyat,8,1:50.422
2019,4,Azerbaijan Grand Prix,3,leclerc,9,1:49.478
2019,4,Azerbaijan Grand Prix,3,stroll,10,1:50.201
2019,4,Azerbaijan Grand Prix,3,ricciardo,11,1:51.333
2019,4,Azerbaijan Grand Prix,3,albon,12,1:50.461
2019,4,Azerbaijan Grand Prix,3,kevin_magnussen,13,1:50.873
2019,4,Azerbaijan Grand Prix,3,hulkenberg,14,1:50.755
2019,4,Azerbaijan Grand Prix,3,giovinazzi,15,1:50.645
2019,4,Azerbaijan Grand Prix,3,grosjean,16,1:50.479
2019,4,Azerbaijan Grand Prix,3,raikkonen,17,1:50.164
2019,4,Azerbaijan Grand Prix,3,gasly,18,1:48.425
2019,4,Azerbaijan Grand Prix,3,russell,19,1:51.807
2019,4,Azerbaijan Grand Prix,3,kubica,20,1:51.956
2019,4,Azerbaijan Grand Prix,4,bottas,1,1:47.698
2019,4,Azerbaijan Grand Prix,4,hamilton,2,1:48.004
2019,4,Azerbaijan Grand Prix,4,vettel,3,1:48.356
2019,4,Azerbaijan Grand Prix,4,perez,4,1:49.423
2019,4,Azerbaijan Grand Prix,4,max_verstappen,5,1:49.338
2019,4,Azerbaijan Grand Prix,4,norris,6,1:49.618
2019,4,Azerbaijan Grand Prix,4,sainz,7,1:49.849
2019,4,Azerbaijan Grand Prix,4,leclerc,8,1:49.253
2019,4,Azerbaijan Grand Prix,4,stroll,9,1:51.675
2019,4,Azerbaijan Grand Prix,4,kvyat,10,1:53.963
2019,4,Azerbaijan Grand Prix,4,ricciardo,11,1:51.810
2019,4,Azerbaijan Grand Prix,4,albon,12,1:51.021
2019,4,Azerbaijan Grand Prix,4,kevin_magnussen,13,1:50.816
2019,4,Azerbaijan Grand Prix,4,hulkenberg,14,1:50.614
2019,4,Azerbaijan Grand Prix,4,giovinazzi,15,1:50.609
2019,4,Azerbaijan Grand Prix,4,grosjean,16,1:50.433
2019,4,Azerbaijan Grand Prix,4,raikkonen,17,1:51.214
2019,4,Azerbaijan Grand Prix,4,gasly,18,1:48.557
2019,4,Azerbaijan Grand Prix,4,russell,19,1:50.824
2019,4,Azerbaijan Grand Prix,4,kubica,20,1:51.272
2019,4,Azerbaijan Grand Prix,5,bottas,1,1:47.550
2019,4,Azerbaijan Grand Prix,5,hamilton,2,1:47.720
2019,4,Azerbaijan Grand Prix,5,vettel,3,1:49.221
2019,4,Azerbaijan Grand Prix,5,perez,4,1:49.778
2019,4,Azerbaijan Grand Prix,5,max_verstappen,5,1:49.563
2019,4,Azerbaijan Grand Prix,5,leclerc,6,1:47.852
2019,4,Azerbaijan Grand Prix,5,norris,7,1:49.594
2019,4,Azerbaijan Grand Prix,5,sainz,8,1:50.397
2019,4,Azerbaijan Grand Prix,5,stroll,9,1:50.027
2019,4,Azerbaijan Grand Prix,5,ricciardo,10,1:51.082
2019,4,Azerbaijan Grand Prix,5,albon,11,1:51.845
2019,4,Azerbaijan Grand Prix,5,kevin_magnussen,12,1:54.712
2019,4,Azerbaijan Grand Prix,5,hulkenberg,13,1:54.333
2019,4,Azerbaijan Grand Prix,5,giovinazzi,14,1:53.976
2019,4,Azerbaijan Grand Prix,5,gasly,15,1:52.738
2019,4,Azerbaijan Grand Prix,5,grosjean,16,1:53.846
2019,4,Azerbaijan Grand Prix,5,raikkonen,17,1:53.322
2019,4,Azerbaijan Grand Prix,5,russell,18,1:50.507
2019,4,Azerbaijan Grand Prix,5,kvyat,19,2:02.152
2019,4,Azerbaijan Grand Prix,5,kubica,20,1:51.513
2019,5,Spanish Grand Prix,1,hamilton,1,1:26.434
2019,5,Spanish Grand Prix,1,bottas,2,1:28.519
2019,5,Spanish Grand Prix,1,max_verstappen,3,1:29.414
2019,5,Spanish Grand Prix,1,vettel,4,1:30.453
2019,5,Spanish Grand Prix,1,leclerc,5,1:31.214
2019,5,Spanish Grand Prix,1,gasly,6,1:31.885
2019,5,Spanish Grand Prix,1,grosjean,7,1:32.573
2019,5,Spanish Grand Prix,1,kevin_magnussen,8,1:33.075
2019,5,Spanish Grand Prix,1,kvyat,9,1:33.892
2019,5,Spanish Grand Prix,1,albon,10,1:34.539
2019,5,Spanish Grand Prix,1,sainz,11,1:35.138
2019,5,Spanish Grand Prix,1,ricciardo,12,1:35.756
2019,5,Spanish Grand Prix,1,perez,13,1:36.385
2019,5,Spanish Grand Prix,1,stroll,14,1:36.721
2019,5,Spanish Grand Prix,1,giovinazzi,15,1:37.251
2019,5,Spanish Grand Prix,1,norris,16,1:37.604
2019,5,Spanish Grand Prix,1,kubica,17,1:38.564
2019,5,Spanish Grand Prix,1,hulkenberg,18,1:38.687
2019,5,Spanish Grand Prix,1,russell,19,1:39.457
2019,5,Spanish Grand Prix,1,raikkonen,20,1:43.029
2019,5,Spanish Grand Prix,2,hamilton,1,1:23.657
2019,5,Spanish Grand Prix,2,bottas,2,1:23.495
2019,5,Spanish Grand Prix,2,max_verstappen,3,1:23.595
2019,5,Spanish Grand Prix,2,vettel,4,1:23.893
2019,5,Spanish Grand Prix,2,leclerc,5,1:24.378
2019,5,Spanish Grand Prix,2,gasly,6,1:24.591
2019,5,Spanish Grand Prix,2,grosjean,7,1:24.854
2019,5,Spanish Grand Prix,2,kevin_magnussen,8,1:25.593
2019,5,Spanish Grand Prix,2,kvyat,9,1:25.634
2019,5,Spanish Grand Prix,2,albon,10,1:26.009
2019,5,Spanish Grand Prix,2,sainz,11,1:26.323
2019,5,Spanish Grand Prix,2,ricciardo,12,1:26.364
2019,5,Spanish Grand Prix,2,perez,13,1:26.549
2019,5,Spanish Grand Prix,2,stroll,14,1:26.917
2019,5,Spanish Grand Prix,2,giovinazzi,15,1:27.105
2019,5,Spanish Grand Prix,2,norris,16,1:27.195
2019,5,Spanish Grand Prix,2,hulkenberg,17,1:27.232
2019,5,Spanish Grand Prix,2,kubica,18,1:28.746
2019,5,Spanish Grand Prix,2,russell,19,1:28.445
2019,5,Spanish Grand Prix,2,raikkonen,20,1:25.550
2019,5,Spanish Grand Prix,3,hamilton,1,1:23.183
2019,5,Spanish Grand Prix,3,bottas,2,1:23.021
